id,Age
76049,13.38
76050,10.41
76051,9.58
76052,6.19
76053,8.65
76054,4.38
76055,9.92
76056,9.95
76057,9.58
76058,7.32
76059,10.66
76060,4.52
76061,13.37
76062,10.44
76063,9.68
76064,6.15
76065,8.84
76066,9.81
76067,9.36
76068,9.56
76069,11.03
76070,9.75
76071,10.0
76072,9.57
76073,9.48
76074,11.3
76075,11.26
76076,8.83
76077,7.37
76078,10.36
76079,10.09
76080,9.91
76081,7.89
76082,9.89
76083,10.02
76084,10.36
76085,11.69
76086,10.45
76087,6.38
76088,10.06
76089,9.75
76090,10.92
76091,10.88
76092,9.77
76093,10.9
76094,13.97
76095,11.23
76096,8.86
76097,9.49
76098,5.67
76099,9.63
76100,10.69
76101,9.17
76102,8.7
76103,9.69
76104,7.89
76105,10.96
76106,11.11
76107,8.51
76108,11.1
76109,7.95
76110,11.84
76111,9.94
76112,14.19
76113,11.03
76114,10.33
76115,6.43
76116,11.07
76117,7.03
76118,7.03
76119,10.72
76120,8.23
76121,6.54
76122,5.76
76123,13.72
76124,10.28
76125,7.28
76126,13.2
76127,9.75
76128,8.24
76129,12.24
76130,10.78
76131,11.73
76132,10.91
76133,11.45
76134,4.98
76135,9.97
76136,4.21
76137,10.81
76138,12.56
76139,7.8
76140,4.05
76141,11.09
76142,9.4
76143,9.43
76144,9.86
76145,7.26
76146,10.23
76147,9.07
76148,8.92
76149,7.65
76150,9.75
76151,8.28
76152,11.04
76153,6.62
76154,10.65
76155,11.8
76156,10.21
76157,9.64
76158,6.64
76159,12.36
76160,13.26
76161,11.36
76162,14.13
76163,8.76
76164,10.71
76165,8.88
76166,12.05
76167,10.78
76168,5.43
76169,11.01
76170,7.51
76171,7.88
76172,11.65
76173,10.9
76174,12.44
76175,8.38
76176,12.58
76177,8.98
76178,10.52
76179,10.09
76180,10.77
76181,10.86
76182,12.58
76183,4.23
76184,10.14
76185,14.11
76186,11.01
76187,7.36
76188,10.81
76189,10.56
76190,5.37
76191,5.43
76192,4.33
76193,11.12
76194,14.56
76195,8.67
76196,7.25
76197,7.84
76198,10.22
76199,11.53
76200,8.58
76201,9.45
76202,9.22
76203,12.35
76204,9.35
76205,11.32
76206,10.81
76207,5.41
76208,8.36
76209,11.62
76210,9.62
76211,8.83
76212,13.42
76213,10.12
76214,6.38
76215,12.4
76216,11.94
76217,5.47
76218,6.6
76219,11.58
76220,11.94
76221,9.73
76222,10.19
76223,10.37
76224,10.91
76225,9.94
76226,10.46
76227,7.32
76228,7.26
76229,8.08
76230,12.18
76231,9.56
76232,11.02
76233,5.44
76234,11.59
76235,12.32
76236,11.27
76237,10.69
76238,10.48
76239,12.42
76240,10.42
76241,12.59
76242,10.17
76243,8.76
76244,10.63
76245,7.47
76246,6.13
76247,9.39
76248,4.96
76249,13.44
76250,9.37
76251,9.71
76252,10.43
76253,10.23
76254,4.7
76255,10.91
76256,9.41
76257,11.0
76258,10.22
76259,7.95
76260,9.99
76261,10.83
76262,8.38
76263,10.9
76264,10.42
76265,13.8
76266,11.99
76267,9.05
76268,4.87
76269,9.62
76270,8.47
76271,11.11
76272,10.99
76273,7.86
76274,7.29
76275,6.09
76276,9.85
76277,12.12
76278,13.76
76279,12.93
76280,10.21
76281,9.54
76282,11.28
76283,8.88
76284,10.02
76285,4.53
76286,9.9
76287,9.24
76288,12.58
76289,12.97
76290,8.8
76291,13.0
76292,11.8
76293,10.77
76294,9.97
76295,10.89
76296,11.26
76297,11.76
76298,11.12
76299,11.38
76300,7.25
76301,10.88
76302,10.98
76303,9.89
76304,10.21
76305,8.5
76306,10.68
76307,11.27
76308,12.0
76309,8.44
76310,13.53
76311,8.54
76312,13.55
76313,7.03
76314,11.98
76315,7.06
76316,10.62
76317,13.01
76318,10.55
76319,13.35
76320,12.58
76321,5.45
76322,10.62
76323,11.57
76324,13.16
76325,8.37
76326,8.13
76327,12.11
76328,11.13
76329,13.81
76330,10.41
76331,13.06
76332,6.98
76333,7.25
76334,7.46
76335,8.91
76336,10.26
76337,9.42
76338,8.68
76339,7.24
76340,8.47
76341,6.82
76342,12.0
76343,8.78
76344,13.91
76345,9.7
76346,8.42
76347,6.65
76348,9.87
76349,9.44
76350,6.38
76351,9.52
76352,7.04
76353,7.37
76354,10.51
76355,7.07
76356,11.32
76357,11.0
76358,11.06
76359,6.99
76360,11.96
76361,6.45
76362,11.12
76363,9.31
76364,8.35
76365,9.89
76366,11.25
76367,8.93
76368,10.77
76369,8.31
76370,7.46
76371,9.61
76372,13.92
76373,11.82
76374,10.87
76375,7.92
76376,11.63
76377,10.09
76378,9.24
76379,8.86
76380,9.58
76381,5.31
76382,10.95
76383,7.9
76384,9.97
76385,9.64
76386,9.7
76387,10.53
76388,6.65
76389,9.73
76390,6.44
76391,6.96
76392,10.87
76393,8.78
76394,13.23
76395,11.33
76396,9.76
76397,9.55
76398,13.35
76399,9.71
76400,9.25
76401,10.63
76402,12.97
76403,12.97
76404,12.32
76405,6.16
76406,12.19
76407,10.87
76408,9.53
76409,9.93
76410,7.05
76411,8.32
76412,11.72
76413,8.46
76414,12.62
76415,7.49
76416,11.31
76417,11.08
76418,11.31
76419,11.6
76420,10.75
76421,6.84
76422,9.52
76423,8.79
76424,8.19
76425,15.19
76426,11.58
76427,9.95
76428,8.45
76429,7.48
76430,8.67
76431,10.61
76432,7.88
76433,10.06
76434,10.44
76435,9.85
76436,7.89
76437,9.58
76438,9.74
76439,9.71
76440,11.18
76441,7.43
76442,8.77
76443,13.8
76444,10.98
76445,8.37
76446,6.46
76447,14.21
76448,12.32
76449,12.48
76450,10.94
76451,9.39
76452,9.76
76453,9.24
76454,10.42
76455,10.67
76456,9.92
76457,7.29
76458,6.15
76459,10.66
76460,11.89
76461,10.2
76462,4.28
76463,10.94
76464,10.89
76465,10.5
76466,6.84
76467,11.74
76468,8.48
76469,7.98
76470,11.08
76471,13.65
76472,11.97
76473,5.66
76474,9.99
76475,11.55
76476,12.65
76477,9.36
76478,9.82
76479,7.87
76480,8.55
76481,10.65
76482,9.45
76483,9.46
76484,9.7
76485,12.06
76486,8.14
76487,5.64
76488,9.43
76489,8.63
76490,9.88
76491,9.88
76492,10.33
76493,7.58
76494,8.28
76495,7.19
76496,6.85
76497,8.01
76498,10.42
76499,10.69
76500,8.01
76501,8.48
76502,6.6
76503,8.39
76504,10.67
76505,8.79
76506,11.31
76507,10.8
76508,9.35
76509,12.3
76510,9.56
76511,13.11
76512,9.88
76513,6.03
76514,11.75
76515,9.06
76516,10.43
76517,8.29
76518,10.74
76519,11.25
76520,7.79
76521,14.68
76522,11.31
76523,11.21
76524,9.49
76525,8.79
76526,10.36
76527,10.24
76528,10.82
76529,7.32
76530,10.81
76531,11.94
76532,10.17
76533,9.93
76534,9.88
76535,8.95
76536,10.25
76537,8.62
76538,13.92
76539,11.59
76540,9.5
76541,11.64
76542,13.8
76543,10.5
76544,6.54
76545,9.87
76546,9.45
76547,9.52
76548,7.3
76549,11.94
76550,10.24
76551,12.53
76552,8.47
76553,12.1
76554,8.99
76555,12.19
76556,11.56
76557,13.19
76558,8.95
76559,10.75
76560,11.79
76561,12.3
76562,7.9
76563,9.23
76564,11.08
76565,9.47
76566,6.6
76567,10.01
76568,12.12
76569,9.89
76570,9.72
76571,7.52
76572,6.28
76573,11.05
76574,6.52
76575,14.1
76576,12.32
76577,9.34
76578,12.01
76579,6.88
76580,5.45
76581,6.86
76582,14.62
76583,9.28
76584,10.63
76585,12.63
76586,7.55
76587,8.55
76588,7.55
76589,12.12
76590,5.04
76591,13.02
76592,7.4
76593,8.8
76594,9.49
76595,11.94
76596,8.67
76597,10.43
76598,11.04
76599,9.47
76600,10.59
76601,13.11
76602,9.58
76603,6.51
76604,10.25
76605,8.43
76606,10.32
76607,7.09
76608,11.88
76609,12.57
76610,14.26
76611,6.87
76612,10.52
76613,11.53
76614,9.28
76615,8.69
76616,7.86
76617,7.3
76618,10.92
76619,11.8
76620,8.74
76621,10.4
76622,3.95
76623,9.53
76624,9.92
76625,10.43
76626,10.35
76627,11.39
76628,6.22
76629,9.61
76630,9.97
76631,9.17
76632,6.93
76633,12.76
76634,10.5
76635,12.58
76636,6.58
76637,10.22
76638,10.24
76639,10.25
76640,10.84
76641,10.96
76642,11.63
76643,10.95
76644,11.09
76645,10.79
76646,10.7
76647,11.98
76648,7.96
76649,10.54
76650,8.5
76651,12.71
76652,11.84
76653,7.3
76654,12.22
76655,6.38
76656,8.26
76657,8.11
76658,9.27
76659,10.41
76660,8.79
76661,12.44
76662,8.4
76663,6.5
76664,12.62
76665,10.4
76666,6.16
76667,10.04
76668,10.59
76669,9.59
76670,9.86
76671,7.05
76672,11.75
76673,11.12
76674,10.02
76675,9.27
76676,10.63
76677,8.11
76678,9.47
76679,6.83
76680,10.58
76681,9.13
76682,10.93
76683,10.28
76684,11.56
76685,7.1
76686,11.69
76687,9.44
76688,8.06
76689,10.21
76690,12.07
76691,9.61
76692,9.43
76693,10.44
76694,7.79
76695,10.85
76696,10.64
76697,10.88
76698,10.58
76699,4.19
76700,7.91
76701,9.39
76702,9.91
76703,10.49
76704,7.7
76705,11.59
76706,10.9
76707,10.46
76708,4.08
76709,7.9
76710,12.13
76711,8.93
76712,11.13
76713,11.17
76714,9.5
76715,7.32
76716,9.51
76717,9.87
76718,9.82
76719,7.87
76720,12.12
76721,12.18
76722,11.41
76723,7.57
76724,8.08
76725,8.09
76726,9.57
76727,10.89
76728,8.9
76729,11.66
76730,6.52
76731,11.67
76732,9.06
76733,9.64
76734,9.28
76735,9.87
76736,9.46
76737,12.31
76738,10.46
76739,12.58
76740,10.57
76741,7.48
76742,12.82
76743,11.5
76744,11.65
76745,11.02
76746,6.41
76747,9.95
76748,13.2
76749,9.32
76750,12.09
76751,8.19
76752,4.1
76753,9.25
76754,9.31
76755,6.54
76756,8.56
76757,9.98
76758,9.04
76759,11.41
76760,9.86
76761,9.57
76762,11.9
76763,11.27
76764,12.2
76765,12.44
76766,7.79
76767,9.8
76768,13.34
76769,9.67
76770,11.06
76771,9.09
76772,5.29
76773,13.28
76774,9.3
76775,9.46
76776,13.8
76777,9.93
76778,11.88
76779,10.75
76780,7.18
76781,10.02
76782,13.52
76783,8.99
76784,9.32
76785,4.42
76786,12.06
76787,9.96
76788,7.37
76789,10.69
76790,7.85
76791,8.77
76792,10.53
76793,10.95
76794,5.45
76795,6.45
76796,11.02
76797,11.93
76798,4.31
76799,10.18
76800,9.88
76801,10.53
76802,9.53
76803,10.45
76804,12.48
76805,6.43
76806,11.63
76807,11.1
76808,9.51
76809,10.23
76810,11.22
76811,9.18
76812,10.61
76813,7.9
76814,8.6
76815,11.82
76816,14.28
76817,11.45
76818,12.57
76819,15.7
76820,10.31
76821,8.66
76822,6.95
76823,10.75
76824,8.11
76825,10.37
76826,6.24
76827,9.07
76828,12.71
76829,8.52
76830,16.64
76831,9.42
76832,12.74
76833,12.35
76834,10.23
76835,12.89
76836,6.56
76837,12.21
76838,6.38
76839,6.62
76840,12.3
76841,9.34
76842,10.47
76843,6.96
76844,9.35
76845,5.86
76846,13.56
76847,11.49
76848,9.56
76849,12.27
76850,9.82
76851,9.99
76852,11.71
76853,6.64
76854,10.3
76855,6.69
76856,10.01
76857,12.17
76858,11.2
76859,8.37
76860,8.74
76861,10.86
76862,11.78
76863,12.01
76864,5.35
76865,7.94
76866,11.09
76867,11.01
76868,10.43
76869,11.41
76870,11.12
76871,7.99
76872,11.77
76873,11.1
76874,11.61
76875,8.07
76876,10.92
76877,13.35
76878,10.84
76879,10.58
76880,6.73
76881,7.15
76882,4.28
76883,10.43
76884,4.83
76885,11.73
76886,7.34
76887,11.79
76888,11.9
76889,12.19
76890,8.21
76891,10.82
76892,12.45
76893,10.88
76894,7.8
76895,8.47
76896,9.46
76897,10.4
76898,10.68
76899,10.81
76900,12.54
76901,7.11
76902,7.47
76903,7.48
76904,5.36
76905,10.95
76906,9.06
76907,9.4
76908,10.33
76909,11.95
76910,5.64
76911,8.89
76912,10.27
76913,6.41
76914,5.38
76915,10.04
76916,4.79
76917,10.68
76918,4.34
76919,8.63
76920,11.47
76921,11.04
76922,5.09
76923,11.62
76924,7.54
76925,14.3
76926,9.38
76927,7.6
76928,10.54
76929,12.19
76930,8.4
76931,8.42
76932,12.11
76933,12.25
76934,9.74
76935,9.02
76936,8.77
76937,6.87
76938,9.86
76939,10.93
76940,12.19
76941,13.91
76942,10.51
76943,7.07
76944,7.8
76945,12.38
76946,9.98
76947,15.33
76948,9.23
76949,11.41
76950,7.3
76951,12.62
76952,10.09
76953,10.13
76954,11.19
76955,7.54
76956,9.63
76957,8.66
76958,9.51
76959,10.2
76960,11.16
76961,12.13
76962,10.61
76963,10.23
76964,9.39
76965,14.54
76966,7.33
76967,9.37
76968,6.81
76969,10.99
76970,7.63
76971,12.16
76972,9.78
76973,5.51
76974,10.85
76975,6.02
76976,8.65
76977,7.31
76978,15.52
76979,12.56
76980,4.58
76981,10.22
76982,10.1
76983,9.31
76984,8.83
76985,10.17
76986,10.31
76987,9.28
76988,15.49
76989,9.67
76990,8.55
76991,10.73
76992,14.66
76993,6.6
76994,10.19
76995,11.01
76996,8.52
76997,10.51
76998,8.39
76999,9.0
77000,11.8
77001,4.11
77002,8.66
77003,8.38
77004,6.42
77005,9.8
77006,10.25
77007,12.62
77008,10.99
77009,6.74
77010,6.58
77011,8.21
77012,8.72
77013,11.46
77014,6.86
77015,6.9
77016,9.33
77017,11.91
77018,8.11
77019,10.24
77020,9.05
77021,9.25
77022,11.69
77023,12.28
77024,12.73
77025,6.92
77026,8.5
77027,10.77
77028,10.42
77029,4.39
77030,10.92
77031,13.01
77032,9.06
77033,11.4
77034,7.67
77035,7.09
77036,11.04
77037,13.23
77038,10.05
77039,4.42
77040,8.55
77041,11.04
77042,12.06
77043,8.55
77044,11.25
77045,11.81
77046,10.95
77047,6.21
77048,7.19
77049,11.3
77050,10.71
77051,10.1
77052,11.42
77053,8.23
77054,9.42
77055,13.61
77056,7.51
77057,4.78
77058,10.16
77059,9.9
77060,10.98
77061,9.16
77062,11.09
77063,8.79
77064,9.44
77065,10.9
77066,9.44
77067,7.58
77068,7.66
77069,12.12
77070,12.57
77071,9.25
77072,9.15
77073,13.65
77074,7.94
77075,8.2
77076,7.39
77077,10.88
77078,5.96
77079,6.39
77080,11.84
77081,7.47
77082,8.53
77083,10.04
77084,11.44
77085,7.33
77086,10.4
77087,9.09
77088,10.9
77089,10.94
77090,8.38
77091,7.46
77092,10.81
77093,9.53
77094,4.84
77095,11.79
77096,9.42
77097,4.72
77098,11.43
77099,8.17
77100,11.46
77101,12.26
77102,8.83
77103,7.16
77104,10.49
77105,9.45
77106,6.96
77107,12.23
77108,8.01
77109,6.13
77110,11.17
77111,13.35
77112,11.79
77113,6.12
77114,10.09
77115,11.03
77116,11.83
77117,10.47
77118,9.96
77119,6.33
77120,10.47
77121,10.86
77122,6.84
77123,9.11
77124,13.95
77125,7.05
77126,9.93
77127,8.81
77128,12.84
77129,10.66
77130,9.97
77131,6.61
77132,7.47
77133,9.71
77134,11.91
77135,10.83
77136,8.11
77137,7.74
77138,12.29
77139,11.96
77140,12.22
77141,9.16
77142,11.08
77143,7.24
77144,8.75
77145,10.67
77146,11.5
77147,6.19
77148,8.88
77149,8.62
77150,6.67
77151,9.85
77152,9.95
77153,14.72
77154,10.97
77155,7.83
77156,11.31
77157,8.79
77158,7.6
77159,8.86
77160,7.92
77161,10.68
77162,14.88
77163,13.42
77164,9.95
77165,7.66
77166,13.66
77167,7.34
77168,10.46
77169,5.48
77170,4.54
77171,12.05
77172,8.06
77173,8.77
77174,11.76
77175,11.68
77176,11.67
77177,6.93
77178,5.63
77179,9.85
77180,10.84
77181,15.09
77182,10.89
77183,10.51
77184,9.2
77185,9.28
77186,12.18
77187,4.98
77188,11.74
77189,15.38
77190,9.98
77191,9.32
77192,11.67
77193,11.77
77194,4.78
77195,7.32
77196,8.62
77197,10.7
77198,11.65
77199,7.31
77200,7.86
77201,10.37
77202,9.93
77203,13.14
77204,10.44
77205,5.51
77206,10.67
77207,9.94
77208,11.95
77209,11.61
77210,11.5
77211,9.08
77212,10.05
77213,8.37
77214,4.06
77215,6.97
77216,6.5
77217,9.45
77218,11.15
77219,8.93
77220,8.0
77221,13.31
77222,7.35
77223,13.41
77224,10.46
77225,9.19
77226,5.42
77227,10.19
77228,10.94
77229,11.63
77230,10.69
77231,11.31
77232,11.06
77233,11.58
77234,9.98
77235,10.68
77236,7.88
77237,10.72
77238,10.09
77239,9.44
77240,9.51
77241,7.98
77242,6.88
77243,12.7
77244,12.02
77245,11.08
77246,12.54
77247,9.5
77248,10.4
77249,6.04
77250,9.31
77251,10.03
77252,9.82
77253,10.99
77254,9.31
77255,11.67
77256,10.72
77257,7.91
77258,15.08
77259,12.07
77260,11.77
77261,9.88
77262,14.04
77263,8.53
77264,11.49
77265,6.89
77266,11.05
77267,9.85
77268,5.42
77269,9.79
77270,9.8
77271,8.58
77272,7.86
77273,12.05
77274,9.58
77275,8.8
77276,7.58
77277,11.25
77278,8.04
77279,10.73
77280,11.54
77281,10.0
77282,10.02
77283,10.5
77284,8.48
77285,4.31
77286,9.46
77287,5.65
77288,6.83
77289,10.88
77290,6.74
77291,11.11
77292,12.22
77293,13.87
77294,8.49
77295,11.13
77296,9.0
77297,12.77
77298,8.69
77299,7.8
77300,12.19
77301,12.5
77302,4.45
77303,8.6
77304,7.58
77305,7.61
77306,5.7
77307,9.89
77308,14.15
77309,6.3
77310,6.43
77311,11.56
77312,11.14
77313,9.83
77314,13.67
77315,10.14
77316,7.89
77317,10.05
77318,11.04
77319,9.5
77320,10.16
77321,7.48
77322,7.15
77323,13.66
77324,12.43
77325,7.2
77326,10.72
77327,5.24
77328,12.45
77329,10.86
77330,13.03
77331,12.64
77332,10.14
77333,8.41
77334,13.95
77335,13.46
77336,9.96
77337,13.17
77338,10.79
77339,6.43
77340,7.15
77341,4.63
77342,10.4
77343,8.96
77344,7.06
77345,10.88
77346,8.76
77347,9.55
77348,12.63
77349,12.18
77350,12.15
77351,9.71
77352,11.94
77353,11.06
77354,10.68
77355,12.66
77356,8.06
77357,10.25
77358,9.27
77359,11.46
77360,6.72
77361,7.13
77362,6.62
77363,10.31
77364,5.33
77365,11.1
77366,12.16
77367,8.92
77368,11.46
77369,9.36
77370,11.95
77371,10.22
77372,8.96
77373,16.17
77374,9.67
77375,9.82
77376,11.59
77377,9.89
77378,11.03
77379,15.5
77380,10.54
77381,10.62
77382,6.01
77383,15.8
77384,11.15
77385,7.32
77386,10.9
77387,9.88
77388,11.04
77389,10.01
77390,5.57
77391,10.77
77392,11.96
77393,11.25
77394,13.65
77395,6.59
77396,12.47
77397,10.02
77398,7.03
77399,7.76
77400,6.64
77401,14.33
77402,9.91
77403,14.05
77404,9.26
77405,6.61
77406,12.35
77407,11.88
77408,10.32
77409,8.96
77410,7.66
77411,12.92
77412,11.99
77413,6.43
77414,9.32
77415,8.11
77416,6.61
77417,7.24
77418,9.29
77419,7.84
77420,9.88
77421,12.7
77422,11.01
77423,13.81
77424,7.86
77425,12.39
77426,7.55
77427,9.5
77428,7.36
77429,10.66
77430,9.92
77431,12.43
77432,12.39
77433,7.93
77434,8.65
77435,4.62
77436,12.21
77437,6.65
77438,11.43
77439,7.09
77440,11.83
77441,8.91
77442,7.48
77443,9.03
77444,11.26
77445,10.0
77446,4.18
77447,11.01
77448,11.96
77449,9.77
77450,12.31
77451,9.49
77452,8.94
77453,9.84
77454,10.8
77455,13.11
77456,11.21
77457,10.82
77458,9.62
77459,11.67
77460,9.23
77461,9.75
77462,7.06
77463,12.69
77464,10.26
77465,11.92
77466,8.95
77467,4.88
77468,4.15
77469,6.56
77470,13.7
77471,11.38
77472,6.54
77473,7.87
77474,12.62
77475,10.42
77476,8.13
77477,7.69
77478,10.73
77479,10.66
77480,8.75
77481,10.73
77482,6.4
77483,11.19
77484,8.03
77485,13.06
77486,11.51
77487,11.1
77488,9.05
77489,10.28
77490,10.39
77491,6.95
77492,11.41
77493,7.75
77494,9.29
77495,12.39
77496,11.73
77497,11.55
77498,10.66
77499,12.33
77500,10.81
77501,14.07
77502,10.0
77503,9.27
77504,6.98
77505,6.95
77506,12.11
77507,9.69
77508,11.32
77509,5.31
77510,11.21
77511,11.8
77512,10.87
77513,4.15
77514,11.09
77515,9.99
77516,10.85
77517,9.94
77518,10.49
77519,9.38
77520,11.3
77521,9.28
77522,9.09
77523,12.14
77524,6.17
77525,4.26
77526,11.62
77527,12.3
77528,11.1
77529,10.35
77530,9.88
77531,7.07
77532,9.49
77533,14.42
77534,8.95
77535,6.47
77536,6.6
77537,10.01
77538,7.88
77539,10.27
77540,6.66
77541,12.35
77542,9.57
77543,11.57
77544,7.47
77545,11.56
77546,14.59
77547,5.45
77548,8.89
77549,12.33
77550,9.46
77551,10.39
77552,12.24
77553,10.47
77554,12.05
77555,10.89
77556,10.42
77557,8.59
77558,9.44
77559,10.65
77560,8.42
77561,10.31
77562,9.68
77563,11.88
77564,12.54
77565,10.91
77566,11.28
77567,9.89
77568,11.53
77569,8.45
77570,7.99
77571,8.48
77572,6.82
77573,6.51
77574,5.45
77575,11.09
77576,6.59
77577,7.8
77578,6.86
77579,9.34
77580,11.76
77581,7.7
77582,14.23
77583,12.56
77584,14.35
77585,9.85
77586,6.64
77587,8.0
77588,11.47
77589,14.37
77590,12.15
77591,12.8
77592,6.53
77593,4.46
77594,7.36
77595,12.77
77596,9.71
77597,8.67
77598,8.36
77599,5.49
77600,10.97
77601,6.14
77602,11.43
77603,7.85
77604,7.49
77605,12.55
77606,9.29
77607,5.54
77608,4.39
77609,9.09
77610,9.39
77611,10.66
77612,6.27
77613,7.13
77614,9.16
77615,7.52
77616,10.47
77617,11.11
77618,8.99
77619,10.66
77620,10.45
77621,12.46
77622,11.51
77623,5.71
77624,7.93
77625,9.85
77626,10.05
77627,10.8
77628,10.81
77629,8.32
77630,7.5
77631,9.26
77632,13.63
77633,12.09
77634,10.49
77635,7.02
77636,5.46
77637,8.35
77638,6.43
77639,8.59
77640,9.94
77641,12.65
77642,9.04
77643,9.03
77644,8.59
77645,8.34
77646,9.59
77647,9.58
77648,10.14
77649,10.68
77650,10.65
77651,9.61
77652,13.53
77653,12.55
77654,10.39
77655,7.48
77656,6.38
77657,6.18
77658,7.98
77659,12.46
77660,8.61
77661,9.97
77662,6.9
77663,7.18
77664,10.31
77665,5.46
77666,11.63
77667,7.47
77668,11.5
77669,11.39
77670,9.44
77671,13.94
77672,11.87
77673,10.45
77674,9.48
77675,10.62
77676,9.6
77677,13.12
77678,7.3
77679,12.93
77680,7.29
77681,8.43
77682,14.23
77683,12.08
77684,5.04
77685,10.49
77686,12.07
77687,12.28
77688,11.17
77689,9.19
77690,11.74
77691,10.75
77692,9.57
77693,5.53
77694,10.18
77695,10.99
77696,7.97
77697,7.76
77698,12.08
77699,6.12
77700,9.45
77701,9.16
77702,12.59
77703,10.35
77704,9.02
77705,9.25
77706,9.35
77707,6.31
77708,7.3
77709,9.56
77710,7.85
77711,9.97
77712,10.44
77713,11.02
77714,9.05
77715,11.22
77716,10.64
77717,9.91
77718,7.98
77719,4.54
77720,7.26
77721,10.09
77722,11.11
77723,9.91
77724,10.2
77725,9.4
77726,10.75
77727,13.9
77728,11.28
77729,12.04
77730,10.7
77731,9.64
77732,9.76
77733,9.11
77734,11.81
77735,9.55
77736,7.91
77737,10.47
77738,10.46
77739,10.48
77740,9.8
77741,10.82
77742,9.12
77743,7.48
77744,10.2
77745,10.77
77746,7.54
77747,8.56
77748,4.6
77749,9.88
77750,12.44
77751,8.49
77752,8.05
77753,12.59
77754,7.84
77755,10.1
77756,8.71
77757,9.13
77758,9.64
77759,8.02
77760,11.1
77761,10.2
77762,7.48
77763,10.93
77764,10.92
77765,11.64
77766,12.39
77767,8.4
77768,10.04
77769,11.68
77770,12.0
77771,4.51
77772,12.26
77773,10.65
77774,10.44
77775,6.35
77776,12.4
77777,7.16
77778,8.7
77779,10.01
77780,10.75
77781,6.4
77782,13.33
77783,9.55
77784,11.2
77785,7.11
77786,13.58
77787,7.27
77788,8.87
77789,9.1
77790,8.38
77791,10.33
77792,9.04
77793,10.23
77794,9.84
77795,9.33
77796,10.29
77797,9.68
77798,7.58
77799,10.79
77800,11.12
77801,10.19
77802,9.97
77803,9.53
77804,10.71
77805,7.46
77806,9.15
77807,14.27
77808,12.66
77809,10.31
77810,11.51
77811,10.63
77812,6.97
77813,6.98
77814,9.31
77815,10.95
77816,10.59
77817,6.83
77818,11.15
77819,8.06
77820,6.57
77821,6.63
77822,10.99
77823,13.42
77824,10.57
77825,8.09
77826,13.99
77827,9.44
77828,9.95
77829,6.51
77830,11.69
77831,11.03
77832,11.8
77833,5.46
77834,10.96
77835,7.8
77836,13.96
77837,8.08
77838,10.91
77839,9.68
77840,8.55
77841,6.97
77842,14.25
77843,8.77
77844,8.68
77845,8.64
77846,10.2
77847,11.86
77848,12.08
77849,14.3
77850,11.61
77851,9.43
77852,11.55
77853,10.45
77854,7.53
77855,11.06
77856,7.89
77857,11.69
77858,9.83
77859,11.8
77860,10.66
77861,9.18
77862,11.62
77863,7.49
77864,9.81
77865,10.3
77866,7.08
77867,7.55
77868,9.15
77869,11.24
77870,12.66
77871,10.84
77872,11.87
77873,13.51
77874,8.65
77875,9.62
77876,8.16
77877,5.57
77878,7.25
77879,9.41
77880,6.64
77881,11.66
77882,11.13
77883,7.48
77884,7.4
77885,8.63
77886,11.39
77887,9.42
77888,7.28
77889,6.22
77890,6.6
77891,9.88
77892,7.24
77893,7.87
77894,10.73
77895,7.57
77896,10.93
77897,10.44
77898,9.64
77899,11.05
77900,7.87
77901,8.61
77902,8.03
77903,10.2
77904,8.39
77905,10.15
77906,9.88
77907,11.13
77908,9.69
77909,8.23
77910,9.9
77911,10.67
77912,12.82
77913,12.23
77914,7.26
77915,8.72
77916,10.53
77917,11.2
77918,7.92
77919,8.52
77920,14.28
77921,12.12
77922,10.49
77923,11.41
77924,12.36
77925,12.89
77926,10.85
77927,8.04
77928,7.05
77929,11.01
77930,10.5
77931,6.62
77932,8.26
77933,11.64
77934,9.92
77935,11.88
77936,7.23
77937,14.11
77938,10.19
77939,9.48
77940,10.2
77941,9.95
77942,6.14
77943,14.67
77944,12.03
77945,10.04
77946,9.8
77947,6.28
77948,7.21
77949,9.47
77950,8.72
77951,11.27
77952,6.86
77953,12.09
77954,4.72
77955,11.64
77956,11.43
77957,6.73
77958,10.96
77959,8.91
77960,15.05
77961,10.05
77962,10.54
77963,7.86
77964,9.93
77965,11.25
77966,13.19
77967,11.56
77968,8.75
77969,6.13
77970,9.3
77971,9.38
77972,12.57
77973,6.48
77974,12.16
77975,14.2
77976,5.54
77977,12.94
77978,11.47
77979,5.46
77980,6.5
77981,12.68
77982,7.34
77983,8.52
77984,7.44
77985,11.75
77986,11.13
77987,6.38
77988,8.56
77989,10.9
77990,11.65
77991,11.82
77992,8.07
77993,10.21
77994,11.14
77995,6.55
77996,11.84
77997,9.61
77998,6.65
